Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),OCB Temp (C),port On,port rudder position, port throttle cmd,stbd On,stbd rudder position, stbd throttle cmd,Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
1/4/2022,17:47:23,15,1.5,30.30222,-89.07739,0.64,200.6,183.3,35,1,-37,0,1,-34,0,27.6,0,83,48,23, 0x0,27.6,0,83,48,21, 0x0
1/4/2022,17:47:24,15,1.6,30.30221,-89.07739,0.94,201.6,211,34.8,1,-33,0,1,-34,0,27.6,0,83,48,23, 0x0,27.6,0,83,48,21, 0x0
1/4/2022,17:47:25,15,1.6,30.30221,-89.07739,0.92,203.3,178.3,35,0,-33,0,0,-30,0,27.6,0,83,48,23, 0x0,27.6,0,83,48,21, 0x0
1/4/2022,17:47:26,15,1.6,30.30221,-89.07739,0.59,204.4,206.8,35,0,-33,0,0,-26,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:27,15,1.6,30.3022,-89.07739,0.79,205.2,211.3,35,0,-33,0,0,-34,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:29,15,1.6,30.3022,-89.07739,0.95,206.4,196.5,35,0,-37,0,0,-30,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:30,15,1.6,30.3022,-89.07739,0.63,207,206.8,35,0,-37,0,0,-34,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:31,15,1.6,30.30219,-89.0774,0.68,207.8,202.5,34.8,0,-25,0,0,-30,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:32,15,1.6,30.30219,-89.0774,0.76,208.9,204.5,35,0,-29,0,0,-30,0,0,0,0,0,0, 0x0,0,0,0,0,0, 0x0
1/4/2022,17:47:33,15,1.6,30.30219,-89.0774,0.66,210.2,214.4,35,1,-33,0,1,-30,0,27.6,0,0,0,0, 0x0,27.6,0,0,0,0, 0x0
1/4/2022,17:47:34,15,1.6,30.30218,-89.0774,0.77,211.4,196.8,35,1,-29,0,1,-26,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:35,15,1.6,30.30218,-89.0774,0.71,214,182.7,35,1,-37,0,1,-38,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:36,15,1.6,30.30218,-89.07741,0.57,216.5,228.3,35,1,-25,0,1,-30,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:37,15,1.6,30.30218,-89.07741,0.65,218.3,213,35,1,-37,0,1,-34,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:38,15,1.6,30.30217,-89.07741,0.73,219.5,195.6,35,1,-33,0,1,-34,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:39,15,1.6,30.30217,-89.07741,0.68,221.5,187.7,34.8,1,-29,0,1,-34,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:40,15,1.6,30.30217,-89.07741,0.66,222.6,226.1,35,1,-29,0,1,-30,0,27.6,0,83,47,21, 0x0,27.6,0,83,47,20, 0x0
1/4/2022,17:47:41,15,1.6,30.30216,-89.07741,0.74,223.6,204.6,34.8,1,-37,0,1,-30,0,27.6,0,83,47,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:42,15,1.6,30.30216,-89.07741,0.66,225.4,209.2,35,1,-33,0,1,-30,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:43,15,1.6,30.30216,-89.07742,0.63,225.6,218.5,35,1,-33,0,1,-14,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:44,15,1.6,30.30216,-89.07742,0.83,227.6,201.7,34.8,1,-37,0,1,-34,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:45,15,1.6,30.30215,-89.07742,0.52,228,209.8,35,1,-29,0,1,-34,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:47,15,1.6,30.30215,-89.07742,0.74,228.3,236,34.8,1,-33,0,1,-26,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:48,15,1.6,30.30215,-89.07742,0.55,229.4,210.4,35,1,-33,0,1,-34,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:49,15,1.6,30.30214,-89.07742,0.58,229.6,179.6,35,1,-33,0,1,-34,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:50,15,1.6,30.30214,-89.07743,0.83,229.4,234.2,35,1,-33,0,1,-34,0,27.6,0,83,46,20, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:51,15,1.6,30.30214,-89.07743,0.31,230.7,197.4,35.2,1,-33,0,1,-38,0,27.6,0,83,46,21, 0x0,27.6,0,83,46,20, 0x0
1/4/2022,17:47:52,15,1.6,30.30214,-89.07743,0.99,230.6,229.1,35,1,-33,0,1,-22,0,27.6,0,83,46,21, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:53,15,1.6,30.30213,-89.07743,0.58,231.3,195.1,35,1,-37,0,1,-30,0,27.6,0,83,46,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:54,15,1.6,30.30213,-89.07743,0.77,232.1,224.6,34.8,1,-33,0,1,-38,0,27.6,0,83,46,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:55,15,1.6,30.30213,-89.07744,0.64,232.5,216.6,35,1,-29,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:56,15,1.6,30.30212,-89.07744,0.77,232.8,209,35,1,-29,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:57,15,1.6,30.30212,-89.07744,0.54,232.5,192.8,35,1,-33,0,1,-34,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:58,15,1.6,30.30212,-89.07744,1.3,234.9,229.2,34.8,1,-33,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:47:59,15,1.6,30.30211,-89.07745,0.58,236.7,183.4,35,1,-33,0,1,-34,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:48:00,15,1.6,30.30211,-89.07745,1.1,238.9,230.3,35,1,-21,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,19, 0x0
1/4/2022,17:48:01,15,1.6,30.30211,-89.07745,0.7,240.6,218.9,34.8,1,-21,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:48:02,15,1.6,30.30211,-89.07745,0.68,241.7,219.5,35,1,-21,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,20, 0x0
1/4/2022,17:48:03,15,1.6,30.3021,-89.07746,0.76,242.3,202.3,34.8,1,-25,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,45,19, 0x0
1/4/2022,17:48:04,15,1.6,30.3021,-89.07746,0.79,241.9,226,35,1,-25,0,1,-30,0,27.6,0,83,45,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:05,15,1.6,30.3021,-89.07746,0.58,241.2,217.1,35,1,-29,0,1,-34,0,27.6,0,83,45,20, 0x0,27.6,0,83,44,20, 0x0
1/4/2022,17:48:07,15,1.6,30.30209,-89.07746,0.71,241.1,203.1,34.8,1,-29,0,1,-10,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:08,15,1.6,30.30209,-89.07746,0.64,240.5,191.8,34.8,1,-29,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:09,15,1.6,30.30209,-89.07746,0.71,240.5,223.3,35,1,-29,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:10,15,1.6,30.30209,-89.07746,0.47,240.3,188.6,35,1,-29,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:11,15,1.6,30.30208,-89.07747,0.74,239.5,217.7,35,1,-29,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:12,15,1.6,30.30208,-89.07747,0.69,239.7,235,35,1,-25,0,1,-34,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:13,15,1.6,30.30208,-89.07747,0.42,240.3,198.8,35,1,-29,0,1,-38,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:14,15,1.6,30.30208,-89.07747,0.76,239.4,213.3,35,1,-37,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:15,15,1.6,30.30207,-89.07747,0.37,238.9,229.5,35,1,-25,0,1,-26,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:16,15,1.6,30.30207,-89.07748,0.67,237.9,199.9,35.2,1,-25,0,1,-30,0,27.6,0,83,44,20, 0x0,27.6,0,83,44,19, 0x0
1/4/2022,17:48:17,15,1.6,30.30207,-89.07748,0.81,236.8,243.3,35,1,-25,0,1,-26,0,27.6,0,83,44,20, 0x0,27.6,0,83,43,19, 0x0
1/4/2022,17:48:18,15,1.6,30.30207,-89.07748,0.51,237.8,172.7,35,1,-25,0,1,-34,0,27.6,0,83,44,20, 0x0,27.6,0,83,43,19, 0x0
1/4/2022,17:48:19,15,1.6,30.30207,-89.07748,0.91,238,233,35,1,-25,0,1,-26,0,27.6,0,83,44,20, 0x0,27.6,0,83,43,19, 0x0
1/4/2022,17:48:20,15,1.6,30.30206,-89.07748,0.63,238.3,230.9,35,1,-29,-88,1,-30,-88,27.6,0,83,43,20, 0x0,27.6,0,83,43,19, 0x0
1/4/2022,17:48:21,15,1.6,30.30206,-89.07749,0.58,239,202.3,35,1,-25,-55,1,-30,-55,27.6,0.7,83,43,20, 0x0,27.6,0.5,83,43,19, 0x0
1/4/2022,17:48:22,15,1.6,30.30206,-89.07749,0.71,239.4,235,34.8,1,-29,-91,1,-34,-91,27.6,0.8,83,43,20, 0x0,27.6,0.3,83,43,19, 0x0
1/4/2022,17:48:23,15,1.6,30.30206,-89.07749,0.54,239.7,232.4,35,1,-29,-76,1,-38,-76,27.6,0.4,83,43,20, 0x0,27.6,0.1,83,43,19, 0x0
1/4/2022,17:48:24,15,1.6,30.30205,-89.07749,0.46,239.8,199.1,35,1,-21,-94,1,-30,-94,27.6,0.9,83,43,20, 0x0,27.6,0.3,83,43,19, 0x0
1/4/2022,17:48:25,15,1.6,30.30205,-89.07749,0.72,240.4,222.8,35,1,-29,-142,1,-30,-142,27.6,0.8,83,43,20, 0x0,27.6,0.5,83,43,19, 0x0
1/4/2022,17:48:27,15,1.6,30.30205,-89.0775,0.26,240.9,206.8,35,1,-29,-93,1,-26,-93,27.6,0.4,83,43,20, 0x0,27.6,0.5,83,43,19, 0x0
1/4/2022,17:48:28,15,1.6,30.30205,-89.0775,0.62,241.2,229.2,35,1,-25,-158,1,-30,-158,27.6,1.4,83,43,20, 0x0,27.6,1,83,43,19, 0x0
1/4/2022,17:48:29,15,1.6,30.30205,-89.0775,0.32,241.4,210.7,34.8,1,-25,-122,1,-30,-122,27.6,1.2,83,43,20, 0x0,27.6,0.8,83,42,19, 0x0
1/4/2022,17:48:30,15,1.6,30.30204,-89.0775,0.91,240.8,222.9,35,1,-25,-209,1,-30,-209,27.6,0.5,83,43,20, 0x0,27.6,0.4,83,42,19, 0x0
1/4/2022,17:48:31,15,1.6,30.30204,-89.0775,-0.14,241.5,138.9,34.8,1,-29,-103,1,-34,-103,27.6,3.4,83,42,20, 0x0,27.6,1.9,83,42,19, 0x0
1/4/2022,17:48:32,15,1.6,30.30204,-89.0775,0.88,242.4,233.5,34.8,1,-29,-238,1,-34,-238,27.6,1.1,83,42,20, 0x0,27.6,1.1,83,42,19, 0x0
1/4/2022,17:48:33,15,1.6,30.30204,-89.07751,-0.2,243.8,122.6,35,1,-21,-133,1,-38,-133,27.6,1.9,83,42,20, 0x0,27.6,1.4,83,42,19, 0x0
1/4/2022,17:48:34,15,1.6,30.30204,-89.07751,0.38,245.5,185.9,34.6,1,-33,-199,1,-38,-199,27.6,2.5,83,42,20, 0x0,27.6,2.2,83,42,19, 0x0
1/4/2022,17:48:35,15,1.6,30.30204,-89.0775,0.29,246.5,196.6,34.8,1,-21,-193,1,-38,-193,27.6,3.1,83,42,20, 0x0,27.6,2.7,83,42,19, 0x0
1/4/2022,17:48:36,15,1.6,30.30204,-89.0775,-0.4,247.7,92.8,35,1,-21,-126,1,-30,-126,27.6,3,83,42,20, 0x0,27.6,2.5,83,42,19, 0x0
1/4/2022,17:48:37,15,1.6,30.30204,-89.0775,-0.36,248.7,130.4,35,1,-29,-148,1,-34,-148,27.6,1,83,42,20, 0x0,27.6,1.2,83,42,19, 0x0
1/4/2022,17:48:38,15,1.6,30.30204,-89.0775,0.17,250.9,218.5,35,1,-33,-196,1,-30,-196,27.6,0.4,83,42,20, 0x0,27.6,0.7,83,42,19, 0x0
1/4/2022,17:48:39,15,1.6,30.30203,-89.0775,-0.8,252.6,105.5,35,1,-29,-82,1,-30,-82,27.6,2.8,83,42,20, 0x0,27.6,2.5,83,42,19, 0x0
1/4/2022,17:48:40,15,1.6,30.30203,-89.0775,0.38,254.8,196.8,35,1,-29,-205,1,-30,-205,27.6,0.8,83,42,20, 0x0,27.6,0.6,83,42,19, 0x0
1/4/2022,17:48:41,15,1.6,30.30203,-89.0775,-0.53,257.1,110.7,34.8,1,-29,-105,1,-30,-105,27.6,3.2,83,42,20, 0x0,27.6,2.7,83,42,19, 0x0
1/4/2022,17:48:42,15,1.6,30.30203,-89.0775,-0.31,258.6,141.8,35,1,-29,-138,1,-34,-138,27.6,0.6,83,42,20, 0x0,27.6,0.6,83,42,19, 0x0
1/4/2022,17:48:43,15,1.6,30.30203,-89.07749,-0.32,259,141.2,35,1,-29,-129,1,-26,-129,27.6,1.3,83,42,20, 0x0,27.6,0.9,83,42,19, 0x0
1/4/2022,17:48:44,15,1.6,30.30203,-89.07749,-0.41,258.9,159.9,35,1,-25,-123,1,-30,-123,27.6,1.4,83,42,20, 0x0,27.6,1,83,42,19, 0x0
1/4/2022,17:48:45,15,1.6,30.30203,-89.07749,-0.49,258.5,129.3,35,1,-25,-95,1,-30,-95,27.6,1.6,83,42,20, 0x0,27.6,1.2,83,41,19, 0x0
1/4/2022,17:48:46,15,1.6,30.30203,-89.07749,0.19,258,186,35,1,-29,-144,1,-30,-144,27.6,0.9,83,42,20, 0x0,27.6,0.4,83,41,19, 0x0
1/4/2022,17:48:48,15,1.6,30.30202,-89.07749,-0.62,256.9,176.7,34.8,1,-29,-144,1,-30,-144,27.6,1.6,83,41,20, 0x0,27.6,1.7,83,41,19, 0x0
1/4/2022,17:48:49,15,1.6,30.30202,-89.07749,-0.33,255.7,117,35,1,-25,-89,1,-34,-89,27.6,1.1,83,41,20, 0x0,27.6,0.8,83,41,19, 0x0
1/4/2022,17:48:50,15,1.6,30.30202,-89.07749,0.45,253.7,166.1,35,1,-29,-123,1,-38,-123,27.6,1.3,83,41,20, 0x0,27.6,0.8,83,41,19, 0x0
1/4/2022,17:48:51,15,1.6,30.30202,-89.07749,-0.49,250.5,145.8,35,1,-29,-116,1,-42,-116,27.6,2.8,83,41,20, 0x0,27.6,2.7,83,41,19, 0x0
1/4/2022,17:48:52,15,1.6,30.30202,-89.07749,0.25,247.8,178.2,35,1,-25,-142,1,-30,-142,27.6,1,83,41,20, 0x0,27.6,0.5,83,41,19, 0x0
1/4/2022,17:48:53,15,1.6,30.30202,-89.07749,-0.38,245.5,112.2,35,1,-29,-97,1,-34,-97,27.6,1.5,83,41,20, 0x0,27.6,1.1,83,41,19, 0x0
1/4/2022,17:48:54,15,1.6,30.30201,-89.07749,0.16,242.7,171.1,35,1,-33,-135,1,-26,-135,27.6,0.9,83,41,20, 0x0,27.6,0.6,83,41,19, 0x0
1/4/2022,17:48:55,15,1.6,30.30201,-89.07749,0.34,240.7,158.4,35,1,-25,-133,1,-30,-133,27.6,1.6,83,41,20, 0x0,27.6,1.2,83,41,19, 0x0
1/4/2022,17:48:56,15,1.6,30.30201,-89.07748,-0.24,239.4,144.6,35,1,-25,-133,1,-34,-133,27.6,1.2,83,41,20, 0x0,27.6,0.6,83,41,19, 0x0
1/4/2022,17:48:57,15,1.6,30.30201,-89.07748,-0.26,237.5,82.6,35,1,-29,-96,1,-34,-96,27.6,1.9,83,41,20, 0x0,27.6,1.6,83,41,19, 0x0
1/4/2022,17:48:58,15,1.6,30.30201,-89.07748,0.22,236.7,154.3,35,1,-25,-139,1,-30,-139,27.6,0.9,83,41,20, 0x0,27.6,0.7,83,41,19, 0x0
1/4/2022,17:48:59,15,1.6,30.30201,-89.07748,-0.28,236.3,133.1,35,1,-25,-123,1,-30,-123,27.6,0.9,83,41,20, 0x0,27.6,0.9,83,41,19, 0x0
1/4/2022,17:49:00,15,1.6,30.30201,-89.07748,0.12,236.7,153.4,35,1,-21,-129,1,-34,-129,27.6,0.9,83,41,20, 0x0,27.6,0.8,83,41,19, 0x0
1/4/2022,17:49:01,15,1.6,30.30201,-89.07748,-0.19,237.5,41.6,35,1,-25,0,1,-30,0,27.6,1,83,41,20, 0x0,27.6,0.9,83,41,19, 0x0
1/4/2022,17:49:02,15,1.6,30.30201,-89.07748,0.3,237.3,156.7,35,1,-29,0,1,-30,0,27.6,0,83,41,20, 0x0,27.6,0,83,41,19, 0x0
1/4/2022,17:49:03,15,1.6,30.30201,-89.07748,0.38,238.4,211.9,35,1,-29,0,1,-30,0,27.6,0,83,41,20, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:04,15,1.6,30.302,-89.07748,0.22,238.9,250.6,35,1,-29,0,1,-30,0,27.6,0,83,41,20, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:05,15,1.6,30.302,-89.07748,0.51,239.8,225.9,35,1,-25,0,1,-26,0,27.7,0,83,41,20, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:06,15,1.6,30.302,-89.07749,0.45,241,207.7,35,1,-29,0,1,-38,0,27.6,0,83,41,19, 0x0,27.7,0,83,40,19, 0x0
1/4/2022,17:49:07,15,1.6,30.302,-89.07749,0.59,241.9,235.7,35,1,-25,0,1,-30,0,27.6,0,83,40,19, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:09,15,1.6,30.302,-89.07749,0.4,243.5,208.3,35,1,-29,0,1,-30,0,27.7,0,83,40,19, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:10,15,1.6,30.30199,-89.07749,0.78,244.6,234.1,35,1,-25,0,1,-34,0,27.6,0,83,40,19, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:11,15,1.6,30.30199,-89.0775,0.58,245.6,238.8,35,1,-29,0,1,-30,0,27.6,0,83,40,19, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:12,15,1.6,30.30199,-89.0775,0.78,249.5,215.5,34.8,1,-21,998,1,-38,-1000,27.6,0.4,83,40,19, 0x0,27.6,0,83,40,19, 0x0
1/4/2022,17:49:13,15,1.6,30.30199,-89.0775,0.84,268.1,257.7,34.8,1,-17,589,1,-38,-947,27,31.2,83,40,19, 0x0,27.1,30.6,83,40,19, 0x0
1/4/2022,17:49:14,15,1.6,30.30199,-89.07751,0.58,296,267.3,34.8,1,-17,277,1,-30,-589,26.8,42.1,83,40,20, 0x0,26.8,43.6,83,40,19, 0x0
1/4/2022,17:49:15,15,1.6,30.30199,-89.07751,0.86,318.2,250,35,1,-25,-11,1,-30,-399,27.2,19.7,83,40,21, 0x0,26.9,41.8,83,40,20, 0x0
1/4/2022,17:49:16,15,1.6,30.30199,-89.07751,-0.37,337.3,212.2,35,1,-17,-24,1,-26,-168,27.5,4.7,83,41,22, 0x0,27.3,20.5,83,40,21, 0x0
1/4/2022,17:49:17,15,1.6,30.30199,-89.07751,-0.43,347.9,192.2,35,1,-17,-6,1,-30,-146,27.6,0,83,41,21, 0x0,27.5,4.2,83,40,21, 0x0
1/4/2022,17:49:18,15,1.6,30.30198,-89.07751,-0.68,357.2,206.9,35,1,-21,1,1,-22,-140,27.6,0.3,83,41,21, 0x0,27.6,1.1,83,41,21, 0x0
1/4/2022,17:49:19,15,1.6,30.30198,-89.07751,-0.71,0.8,194.5,35,1,-13,56,1,-30,-145,27.6,0.5,83,41,21, 0x0,27.6,1.4,83,41,21, 0x0
1/4/2022,17:49:20,15,1.5,30.30198,-89.07752,-0.62,3,191.9,35,1,-21,91,1,-18,-173,27.6,0.4,83,41,21, 0x0,27.6,1.1,83,41,21, 0x0
1/4/2022,17:49:21,15,1.5,30.30198,-89.07752,-0.76,4.4,207.2,34.8,1,-21,140,1,-30,-168,27.6,2.4,83,40,21, 0x0,27.6,1.7,83,41,20, 0x0
1/4/2022,17:49:22,15,1.5,30.30197,-89.07752,-0.62,5.6,217.6,35,1,-17,147,1,-26,-181,27.6,3,83,40,21, 0x0,27.6,2.2,83,41,20, 0x0
1/4/2022,17:49:23,15,1.5,30.30197,-89.07752,-0.54,8.6,225.7,35,1,-17,157,1,-26,-170,27.5,4.4,83,40,21, 0x0,27.6,1.7,83,40,20, 0x0
1/4/2022,17:49:24,15,1.5,30.30197,-89.07752,-0.48,11.3,246.1,35,1,-33,108,1,-22,313,27.6,1.5,83,40,21, 0x0,27.6,0.3,83,40,20, 0x0
1/4/2022,17:49:25,15,1.5,30.30197,-89.07752,0.51,9.2,353.2,35,1,-17,670,1,-30,-237,27.6,1.3,83,40,21, 0x0,27.4,13.7,83,40,20, 0x0
1/4/2022,17:49:27,15,1.5,30.30198,-89.07752,1.36,14.9,351.8,35,1,-17,505,1,-34,-122,26.9,43,83,40,21, 0x0,27.5,2,83,40,20, 0x0
1/4/2022,17:49:28,15,1.5,30.30198,-89.07752,1.45,26.8,35.9,35,1,-17,400,1,-26,105,26.9,44.5,83,40,22, 0x0,27.5,1.8,83,40,20, 0x0
1/4/2022,17:49:29,15,1.5,30.302,-89.07751,1.48,37.6,36.6,34.8,1,-17,350,1,-26,269,27.1,26.7,83,41,23, 0x0,27.5,1.2,83,40,20, 0x0
1/4/2022,17:49:30,15,1.5,30.302,-89.0775,1.98,40.5,39.5,34.8,1,-17,199,1,-26,346,27.2,22.5,83,41,23, 0x0,27.4,9.8,83,40,20, 0x0
1/4/2022,17:49:31,15,1.5,30.30201,-89.0775,2.25,39.3,48.2,34.8,1,-13,167,1,-30,391,27.4,6.1,83,41,23, 0x0,27.4,14.9,83,40,20, 0x0
1/4/2022,17:49:32,15,1.5,30.30202,-89.07749,2.65,31,38.8,35,1,-17,88,1,-26,436,27.5,4.3,83,41,23, 0x0,27.1,32.7,83,40,20, 0x0
1/4/2022,17:49:33,15,1.5,30.30203,-89.07748,2.41,18.7,13.5,35,1,-17,137,1,-26,520,27.5,2.4,83,41,23, 0x0,27,37.4,83,40,21, 0x0
1/4/2022,17:49:34,15,1.5,30.30204,-89.07747,1.86,7.1,0.7,34.8,1,-21,-24,1,-30,-24,27.4,1.5,83,41,23, 0x0,26.8,46.8,83,40,21, 0x0
1/4/2022,17:49:35,15,1.5,30.30205,-89.07748,1.57,0.7,20,34.8,1,-21,124,1,-22,124,27.5,1.3,83,41,23, 0x0,27.4,14.6,83,41,22, 0x0
1/4/2022,17:49:36,15,1.5,30.30206,-89.07748,1.36,358.4,3.9,35,1,-21,104,1,-22,104,27.6,1.6,83,41,22, 0x0,27.6,1.3,83,41,23, 0x0
1/4/2022,17:49:37,15,1.5,30.30206,-89.07748,0.9,354.7,346.1,35,1,-17,119,1,-22,119,27.6,1.4,83,41,22, 0x0,27.6,1.6,83,41,22, 0x0
1/4/2022,17:49:38,15,1.5,30.30207,-89.07748,0.85,350.4,3.9,35,1,-21,90,1,-26,90,27.6,1.2,83,41,22, 0x0,27.6,1,83,41,22, 0x0
1/4/2022,17:49:39,15,1.5,30.30207,-89.07748,0.85,347.7,357.9,35,1,-17,60,1,-26,60,27.6,1.2,83,41,22, 0x0,27.6,1,83,41,21, 0x0
1/4/2022,17:49:40,15,1.5,30.30207,-89.07748,0.59,345.2,354.7,35,1,-21,69,1,-18,69,27.6,0.6,83,41,21, 0x0,27.6,0.3,83,41,21, 0x0
1/4/2022,17:49:41,15,1.5,30.30208,-89.07748,0.57,341.9,317.4,35,1,-25,52,1,-22,52,27.6,0.4,83,41,21, 0x0,27.6,0.2,83,41,21, 0x0
1/4/2022,17:49:42,15,1.5,30.30208,-89.07748,0.59,340.4,352.2,35,1,-29,30,1,-26,30,27.6,0.4,83,41,21, 0x0,27.6,0,83,41,21, 0x0
1/4/2022,17:49:43,15,1.5,30.30208,-89.07748,0.31,338,347.2,35,1,-21,42,1,-26,42,27.6,0.5,83,40,21, 0x0,27.6,0,83,41,21, 0x0
1/4/2022,17:49:44,15,1.5,30.30208,-89.07748,0.28,335.6,355.6,35,1,-21,26,1,-26,26,27.6,0.4,83,40,21, 0x0,27.6,0.1,83,41,21, 0x0
1/4/2022,17:49:46,15,1.5,30.30209,-89.07749,0.58,333.8,272.5,35,1,-21,-10,1,-26,-10,27.6,0.3,83,40,21, 0x0,27.6,0.1,83,40,20, 0x0
1/4/2022,17:49:47,15,1.5,30.30209,-89.07749,0.47,330.3,32.7,35,1,-21,-10,1,-18,-10,27.6,0.4,83,40,21, 0x0,27.6,0.1,83,40,20, 0x0
1/4/2022,17:49:48,15,1.5,30.30209,-89.07749,0.09,327.7,1.3,35,1,-25,7,1,-26,7,27.6,0.4,83,40,21, 0x0,27.6,0,83,40,20, 0x0
1/4/2022,17:49:49,15,1.5,30.30209,-89.07749,0.46,324.9,269.8,35,1,-21,-28,1,-26,-28,27.6,0.4,83,40,21, 0x0,27.6,0,83,40,20, 0x0
1/4/2022,17:49:50,15,1.5,30.30209,-89.07749,0.14,322.5,35.6,35,1,-21,12,1,-22,12,27.6,0.1,83,40,21, 0x0,27.6,0.1,83,40,20, 0x0
1/4/2022,17:49:51,14,1.5,30.30209,-89.07749,-0.1,320.2,191.8,35,1,-13,16,1,-26,16,27.6,0.1,83,40,21, 0x0,27.6,0,83,40,20, 0x0
1/4/2022,17:49:52,14,1.5,30.30209,-89.07749,0.31,316.6,293.6,35,1,-21,-36,1,-30,-36,27.6,0,83,40,21, 0x0,27.6,0,83,40,20, 0x0
1/4/2022,17:49:53,14,1.5,30.30209,-89.0775,0.08,313.9,219.1,35,1,-21,6,1,-22,6,27.6,0.3,83,40,20, 0x0,27.6,0.1,83,40,20, 0x0
1/4/2022,17:49:54,15,1.5,30.30209,-89.0775,0.31,310.2,280,35,1,-17,-47,1,-30,-47,27.6,0.1,83,40,20, 0x0,27.6,0.1,83,40,20, 0x0
1/4/2022,17:49:55,15,1.6,30.30209,-89.0775,0.35,307.9,251.5,35,1,-21,-47,1,-22,-47,27.6,0.4,83,40,20, 0x0,27.6,0.1,83,40,20, 0x0
